,time,ETHBalance,FILBalance
237,2022-08-16 17:25:22.923,24.655796339142864,-5344.56022252
238,2022-08-16 17:25:23.064,25.637345083980158,-5562.8842095
239,2022-08-16 17:25:47.099,26.33742892011262,-5718.3999354
240,2022-08-16 17:25:47.100,26.58851810764643,-5774.176565639999
241,2022-08-16 17:25:47.100,26.672734150768207,-5792.884209499999
242,2022-08-16 17:25:47.395,27.311661291102777,-5934.730792059999
243,2022-08-16 17:25:47.399,27.70873543909527,-6022.884209499999
244,2022-08-16 17:26:06.992,27.733235550613713,-6028.320204299999
245,2022-08-16 17:26:07.442,28.174573866466684,-6126.2427296
246,2022-08-16 17:26:07.443,28.745348948961354,-6252.8842095
247,2022-08-16 17:26:28.764,29.779513572671362,-6482.8842095
248,2022-08-16 17:26:29.846,30.417772573277173,-6624.75013046
249,2022-08-16 17:26:29.891,30.423160122365534,-6625.94762178
250,2022-08-16 17:26:29.898,30.546496151380108,-6653.361538900001
251,2022-08-16 17:26:29.900,30.669832180394682,-6680.775456020001
252,2022-08-16 17:26:29.901,30.81429041792039,-6712.884209500001
253,2022-08-16 17:26:39.043,31.301598947737666,-6821.121501560001
254,2022-08-16 17:26:39.044,31.84980192901624,-6942.884209500001
255,2022-08-16 17:26:39.482,31.90402537173578,-6954.923640460001
256,2022-08-16 17:26:54.443,32.099376880467496,-6998.3085128600005
257,2022-08-16 17:26:54.444,32.218627127093754,-7024.792345860001
258,2022-08-16 17:26:54.444,32.63288070925522,-7116.792345860001
259,2022-08-16 17:26:54.445,32.93965932713943,-7184.923640460001
260,2022-08-16 17:27:07.466,33.43579484732001,-7294.978369060001
261,2022-08-16 17:27:07.467,33.4930475427587,-7307.6783867
262,2022-08-16 17:27:07.468,33.97651772562112,-7414.923640460001
263,2022-08-16 17:27:16.083,33.99840035668484,-7419.777158420001
264,2022-08-16 17:31:09.466,34.6039524812315,-7554.246024540001
265,2022-08-16 17:31:09.466,35.03415675639629,-7649.777158420001
266,2022-08-16 17:36:06.188,35.0342199242882,-7649.791183820001
267,2022-08-16 17:36:06.197,36.07003560041555,-7879.777158420001
268,2022-08-16 17:37:58.016,36.15835589367726,-7899.338681880001
269,2022-08-16 17:37:58.038,37.10848577489869,-8109.777158420001
270,2022-08-16 17:38:12.301,38.148160392459864,-8339.777158420002
271,2022-08-16 17:40:07.547,38.3891564367244,-8393.084762580002
272,2022-08-16 17:40:07.550,39.187957454328846,-8569.777158420002
273,2022-08-16 17:40:39.750,38.15048683430814,-8339.777158420002
274,2022-08-16 17:55:16.459,38.10878552281797,-8330.488417520002
275,2022-08-16 17:55:16.470,37.97206290312764,-8300.034195720002
276,2022-08-16 17:55:16.471,37.494051212224434,-8193.559684840002
277,2022-08-16 17:55:16.473,37.117913986599575,-8109.777158420002
278,2022-08-16 17:56:49.041,37.29814376938233,-8149.879566040002
279,2022-08-16 17:56:49.044,37.97167514392897,-8299.745083880001
280,2022-08-16 17:56:49.045,38.15158883307837,-8339.777158420002
281,2022-08-16 18:02:38.925,38.25507876203405,-8362.777158420002
282,2022-08-16 18:02:39.025,38.358568690989735,-8385.777158420002
283,2022-08-16 18:02:39.026,38.550967211172974,-8428.536545820001
284,2022-08-16 18:02:39.026,38.86143699804003,-8497.536545820001
285,2022-08-16 18:02:39.026,39.186488122635204,-8569.777158420002
286,2022-08-16 18:05:32.939,39.2286126686352,-8579.184158420001
287,2022-08-16 18:05:52.188,40.25996107326572,-8809.184158420001
288,2022-08-16 18:06:20.017,40.09307983594419,-8771.92832878
289,2022-08-16 18:06:20.207,39.72629385949161,-8690.04425318
290,2022-08-16 18:06:20.227,39.22971466740543,-8579.18415842
291,2022-08-16 18:09:21.869,40.263511958192026,-8809.18415842
292,2022-08-16 18:09:29.295,40.43666320477921,-8847.59324762
293,2022-08-16 18:09:29.390,40.82331652938544,-8933.36220584
294,2022-08-16 18:09:29.400,41.30037035667372,-9039.18415842
295,2022-08-16 18:10:31.490,41.018565695844984,-8976.63621042
296,2022-08-16 18:10:31.493,40.893580790630935,-8948.89518822
297,2022-08-16 18:15:18.935,41.93129629926725,-9178.89518822
298,2022-08-16 18:17:06.273,41.93123875653909,-9178.88244944
299,2022-08-16 18:18:18.135,41.920040500711934,-9176.403385239999
300,2022-08-16 18:18:18.135,41.5044645200262,-9084.403385239999
301,2022-08-16 18:18:18.136,41.400570524854764,-9061.403385239999
302,2022-08-16 18:18:18.136,40.89229880482474,-8948.88244944
303,2022-08-16 18:19:42.153,41.02914361699166,-8979.10939904
304,2022-08-16 18:19:42.154,41.49929299108724,-9082.95828604
305,2022-08-16 18:19:42.155,41.93356519838737,-9178.882449440001
306,2022-08-16 18:29:24.240,41.910607488110564,-9173.782049940002
307,2022-08-16 18:29:24.260,41.64727572416988,-9115.278950940003
308,2022-08-16 18:29:24.374,40.89829857590713,-8948.882449440003
309,2022-08-16 18:29:24.712,40.85600169706577,-8939.480003440003
310,2022-08-16 18:29:24.722,40.602220361938365,-8883.065313640003
311,2022-08-16 18:29:24.726,40.39073590565231,-8836.053069840003
312,2022-08-16 18:29:24.800,40.13695457052491,-8779.638380040004
313,2022-08-16 18:29:24.801,39.863644174965906,-8718.882449440003
314,2022-08-16 18:29:29.569,40.30103993773847,-8816.067969640004
315,2022-08-16 18:29:29.576,40.463999443636595,-8852.276149280004
316,2022-08-16 18:29:29.580,40.75319781710557,-8916.533503280003
317,2022-08-16 18:29:29.584,40.89878835313834,-8948.882449440003
318,2022-08-16 18:30:25.929,40.706917963568685,-8906.205090160003
319,2022-08-16 18:30:26.176,39.864746173736144,-8718.882449440003
320,2022-08-16 18:30:26.579,39.787005087145765,-8701.588602240003
321,2022-08-16 18:34:58.180,38.756758681285476,-8471.588602240003
322,2022-08-16 18:35:03.265,38.41059974589717,-8394.300277620003
323,2022-08-16 18:35:03.273,37.726634719732985,-8241.588602240003
324,2022-08-16 18:35:32.513,37.82324970603027,-8263.151102240003
325,2022-08-16 18:35:32.514,37.85243557331489,-8269.664794240003
